customer_id,customer_type,regions,building_size_m2,occupants,energy_cost_brl,Cost per square meter,Cost per occupant,People per square meter,Categorize building size,,,434370.14
CUSTOMER_4502,residential,Midwest,77,2,98.68,1.28,49.34,0.03,Large,,,
CUSTOMER_4503,residential,Midwest,17,1,60.63,3.57,60.63,0.06,Small,,,
CUSTOMER_4504,residential,South,45,4,153.98,3.42,38.50,0.09,Small,,,
CUSTOMER_4505,residential,Northeast,17,3,97.61,5.74,32.54,0.18,Small,,,
CUSTOMER_4506,residential,Midwest,45,2,71.86,1.60,35.93,0.04,Small,,,
CUSTOMER_4507,commercial,North,52,1,72.76,1.40,72.76,0.02,Large,,,
CUSTOMER_4508,residential,Midwest,24,2,76.12,3.17,38.06,0.08,Small,,,
CUSTOMER_4509,residential,Northeast,77,4,139.82,1.82,34.96,0.05,Large,,,
CUSTOMER_4510,commercial,Northeast,45,4,118.16,2.63,29.54,0.09,Small,,,
CUSTOMER_4511,residential,Midwest,77,2,53.68,0.70,26.84,0.03,Large,,,
CUSTOMER_4512,residential,Midwest,45,3,59.75,1.33,19.92,0.07,Small,,,
CUSTOMER_4513,residential,North,17,1,75.1,4.42,75.10,0.06,Small,,,
CUSTOMER_4514,residential,Midwest,24,1,66.98,2.79,66.98,0.04,Small,,,
CUSTOMER_4515,residential,Midwest,24,2,91.76,3.82,45.88,0.08,Small,,,
CUSTOMER_4516,residential,Northeast,24,1,57.98,2.42,57.98,0.04,Small,,,
CUSTOMER_4517,residential,Midwest,45,2,99.61,2.21,49.81,0.04,Small,,,
CUSTOMER_4518,commercial,Midwest,45,4,152.93,3.40,38.23,0.09,Small,,,
CUSTOMER_4519,residential,Midwest,77,3,99.16,1.29,33.05,0.04,Large,,,
CUSTOMER_4520,residential,Northeast,45,4,144.4,3.21,36.10,0.09,Small,,,
CUSTOMER_4521,commercial,Northeast,45,4,109.72,2.44,27.43,0.09,Small,,,
CUSTOMER_4522,residential,Midwest,77,4,127.87,1.66,31.97,0.05,Large,,,
CUSTOMER_4523,commercial,South,52,4,111.06,2.14,27.77,0.08,Large,,,
CUSTOMER_4524,residential,Midwest,24,3,103.22,4.30,34.41,0.13,Small,,,
CUSTOMER_4525,commercial,North,45,4,122.11,2.71,30.53,0.09,Small,,,
CUSTOMER_4526,residential,Midwest,24,1,82.56,3.44,82.56,0.04,Small,,,
CUSTOMER_4527,commercial,Southeast,24,3,92.52,3.86,30.84,0.13,Small,,,
CUSTOMER_4528,commercial,North,24,3,99.77,4.16,33.26,0.13,Small,,,
CUSTOMER_4529,residential,South,52,1,91.3,1.76,91.30,0.02,Large,,,
CUSTOMER_4530,residential,South,45,2,87.14,1.94,43.57,0.04,Small,,,
CUSTOMER_4531,residential,North,45,4,129.4,2.88,32.35,0.09,Small,,,
CUSTOMER_4532,residential,South,77,3,83.59,1.09,27.86,0.04,Large,,,
CUSTOMER_4533,residential,Northeast,17,1,57.34,3.37,57.34,0.06,Small,,,
CUSTOMER_4534,residential,Southeast,45,1,97.89,2.18,97.89,0.02,Small,,,
CUSTOMER_4535,residential,Midwest,45,1,80.42,1.79,80.42,0.02,Small,,,
CUSTOMER_4536,residential,Midwest,24,3,54.56,2.27,18.19,0.13,Small,,,
CUSTOMER_4537,residential,Midwest,45,3,99.74,2.22,33.25,0.07,Small,,,
CUSTOMER_4538,residential,Midwest,24,2,77.63,3.23,38.82,0.08,Small,,,
CUSTOMER_4539,residential,North,52,4,151.47,2.91,37.87,0.08,Large,,,
CUSTOMER_4540,residential,Midwest,24,2,96.5,4.02,48.25,0.08,Small,,,
CUSTOMER_4541,residential,Northeast,24,2,94.39,3.93,47.20,0.08,Small,,,
CUSTOMER_4542,residential,Northeast,45,2,55.65,1.24,27.83,0.04,Small,,,
CUSTOMER_4543,residential,Northeast,24,2,65.19,2.72,32.60,0.08,Small,,,
CUSTOMER_4544,residential,Midwest,24,2,97.46,4.06,48.73,0.08,Small,,,
CUSTOMER_4545,residential,Northeast,45,4,153.13,3.40,38.28,0.09,Small,,,
CUSTOMER_4546,commercial,North,24,1,76.02,3.17,76.02,0.04,Small,,,
CUSTOMER_4547,residential,North,45,2,75.1,1.67,37.55,0.04,Small,,,
CUSTOMER_4548,residential,North,45,3,61.49,1.37,20.50,0.07,Small,,,
CUSTOMER_4549,commercial,Midwest,45,4,156.94,3.49,39.24,0.09,Small,,,
CUSTOMER_4550,commercial,South,45,2,63.44,1.41,31.72,0.04,Small,,,
CUSTOMER_4551,commercial,North,24,3,62.3,2.60,20.77,0.13,Small,,,
CUSTOMER_4552,residential,South,17,2,86.43,5.08,43.22,0.12,Small,,,
CUSTOMER_4553,residential,Midwest,45,1,64.97,1.44,64.97,0.02,Small,,,
CUSTOMER_4554,commercial,Midwest,52,4,155.31,2.99,38.83,0.08,Large,,,
CUSTOMER_4555,residential,Midwest,24,1,53.06,2.21,53.06,0.04,Small,,,
CUSTOMER_4556,residential,Southeast,45,3,52.8,1.17,17.60,0.07,Small,,,
CUSTOMER_4557,commercial,North,45,2,78.43,1.74,39.22,0.04,Small,,,
CUSTOMER_4558,commercial,Midwest,45,1,77.56,1.72,77.56,0.02,Small,,,
CUSTOMER_4559,commercial,Midwest,45,1,60.89,1.35,60.89,0.02,Small,,,
CUSTOMER_4560,commercial,Midwest,17,2,77.89,4.58,38.95,0.12,Small,,,
CUSTOMER_4561,commercial,Southeast,45,4,126.42,2.81,31.61,0.09,Small,,,
CUSTOMER_4562,residential,North,17,3,98.22,5.78,32.74,0.18,Small,,,
CUSTOMER_4563,commercial,Midwest,45,4,104.37,2.32,26.09,0.09,Small,,,
CUSTOMER_4564,residential,Midwest,52,3,102.63,1.97,34.21,0.06,Large,,,
CUSTOMER_4565,residential,Northeast,45,3,84.56,1.88,28.19,0.07,Small,,,
CUSTOMER_4566,commercial,Northeast,17,1,60.3,3.55,60.30,0.06,Small,,,
CUSTOMER_4567,residential,Midwest,77,2,54.9,0.71,27.45,0.03,Large,,,
CUSTOMER_4568,residential,Southeast,52,4,133.35,2.56,33.34,0.08,Large,,,
CUSTOMER_4569,residential,Midwest,45,1,64.56,1.43,64.56,0.02,Small,,,
CUSTOMER_4570,commercial,Southeast,45,1,67.96,1.51,67.96,0.02,Small,,,
CUSTOMER_4571,residential,Midwest,24,1,65.09,2.71,65.09,0.04,Small,,,
CUSTOMER_4572,commercial,North,77,4,139.5,1.81,34.88,0.05,Large,,,
CUSTOMER_4573,residential,North,45,1,80.92,1.80,80.92,0.02,Small,,,
CUSTOMER_4574,commercial,North,52,2,56.5,1.09,28.25,0.04,Large,,,
CUSTOMER_4575,commercial,Northeast,24,1,79.54,3.31,79.54,0.04,Small,,,
CUSTOMER_4576,residential,Northeast,24,1,93.13,3.88,93.13,0.04,Small,,,
CUSTOMER_4577,residential,Midwest,77,3,56.67,0.74,18.89,0.04,Large,,,
CUSTOMER_4578,residential,Midwest,45,1,98.19,2.18,98.19,0.02,Small,,,
CUSTOMER_4579,commercial,North,17,2,82.2,4.84,41.10,0.12,Small,,,
CUSTOMER_4580,residential,Northeast,24,1,101.31,4.22,101.31,0.04,Small,,,
CUSTOMER_4581,commercial,Northeast,45,2,60.11,1.34,30.06,0.04,Small,,,
CUSTOMER_4582,residential,Midwest,17,2,103.52,6.09,51.76,0.12,Small,,,
CUSTOMER_4583,commercial,North,45,2,85.58,1.90,42.79,0.04,Small,,,
CUSTOMER_4584,commercial,North,45,3,81.64,1.81,27.21,0.07,Small,,,
CUSTOMER_4585,commercial,South,45,3,78.96,1.75,26.32,0.07,Small,,,
CUSTOMER_4586,commercial,Southeast,24,1,53.71,2.24,53.71,0.04,Small,,,
CUSTOMER_4587,residential,Northeast,77,4,155.36,2.02,38.84,0.05,Large,,,
CUSTOMER_4588,residential,Midwest,24,1,85.57,3.57,85.57,0.04,Small,,,
CUSTOMER_4589,commercial,Northeast,45,1,57.21,1.27,57.21,0.02,Small,,,
CUSTOMER_4590,commercial,Midwest,17,2,53.58,3.15,26.79,0.12,Small,,,
CUSTOMER_4591,residential,Midwest,45,2,55.11,1.22,27.56,0.04,Small,,,
CUSTOMER_4592,residential,North,77,2,83.79,1.09,41.90,0.03,Large,,,
CUSTOMER_4593,residential,Midwest,52,1,84.03,1.62,84.03,0.02,Large,,,
CUSTOMER_4594,residential,Northeast,45,4,131.25,2.92,32.81,0.09,Small,,,
CUSTOMER_4595,residential,Northeast,45,1,68.25,1.52,68.25,0.02,Small,,,
CUSTOMER_4596,residential,Northeast,52,1,79.8,1.53,79.80,0.02,Large,,,
CUSTOMER_4597,commercial,Midwest,77,1,79.01,1.03,79.01,0.01,Large,,,
CUSTOMER_4598,residential,Northeast,77,3,53.5,0.69,17.83,0.04,Large,,,
CUSTOMER_4599,residential,Northeast,24,3,67,2.79,22.33,0.13,Small,,,
CUSTOMER_4600,residential,Northeast,77,4,106.78,1.39,26.70,0.05,Large,,,
CUSTOMER_4601,residential,North,24,3,98.72,4.11,32.91,0.13,Small,,,
CUSTOMER_4602,commercial,Midwest,24,1,89.74,3.74,89.74,0.04,Small,,,
CUSTOMER_4603,commercial,Northeast,17,3,103.65,6.10,34.55,0.18,Small,,,
CUSTOMER_4604,residential,North,24,3,68.02,2.83,22.67,0.13,Small,,,
CUSTOMER_4605,commercial,Midwest,45,1,97.61,2.17,97.61,0.02,Small,,,
CUSTOMER_4606,commercial,Midwest,52,4,136.91,2.63,34.23,0.08,Large,,,
CUSTOMER_4607,commercial,Southeast,45,3,75.77,1.68,25.26,0.07,Small,,,
CUSTOMER_4608,residential,Midwest,45,1,63.93,1.42,63.93,0.02,Small,,,
CUSTOMER_4609,commercial,Northeast,45,1,90.42,2.01,90.42,0.02,Small,,,
CUSTOMER_4610,residential,Midwest,45,1,98.93,2.20,98.93,0.02,Small,,,
CUSTOMER_4611,residential,Midwest,24,2,64.58,2.69,32.29,0.08,Small,,,
CUSTOMER_4612,residential,Northeast,52,1,61.51,1.18,61.51,0.02,Large,,,
CUSTOMER_4613,residential,South,45,3,88.25,1.96,29.42,0.07,Small,,,
CUSTOMER_4614,residential,North,45,3,102.67,2.28,34.22,0.07,Small,,,
CUSTOMER_4615,residential,South,45,1,91.01,2.02,91.01,0.02,Small,,,
CUSTOMER_4616,residential,Southeast,52,2,67.11,1.29,33.56,0.04,Large,,,
CUSTOMER_4617,commercial,Midwest,24,2,74.06,3.09,37.03,0.08,Small,,,
CUSTOMER_4618,commercial,South,24,2,72.23,3.01,36.12,0.08,Small,,,
CUSTOMER_4619,residential,Midwest,45,3,96.26,2.14,32.09,0.07,Small,,,
CUSTOMER_4620,commercial,Northeast,45,2,92.11,2.05,46.06,0.04,Small,,,
CUSTOMER_4621,commercial,Midwest,52,4,136.14,2.62,34.04,0.08,Large,,,
CUSTOMER_4622,commercial,North,24,2,66.62,2.78,33.31,0.08,Small,,,
CUSTOMER_4623,residential,Northeast,24,1,100.67,4.19,100.67,0.04,Small,,,
CUSTOMER_4624,commercial,Midwest,52,2,86.05,1.65,43.03,0.04,Large,,,
CUSTOMER_4625,commercial,Northeast,45,2,102.33,2.27,51.17,0.04,Small,,,
CUSTOMER_4626,commercial,Northeast,45,2,82.29,1.83,41.15,0.04,Small,,,
CUSTOMER_4627,residential,Midwest,24,1,94.67,3.94,94.67,0.04,Small,,,
CUSTOMER_4628,residential,Southeast,24,1,94.25,3.93,94.25,0.04,Small,,,
CUSTOMER_4629,residential,North,45,2,69.82,1.55,34.91,0.04,Small,,,
CUSTOMER_4630,residential,Northeast,17,3,102,6.00,34.00,0.18,Small,,,
CUSTOMER_4631,residential,Northeast,52,3,53.63,1.03,17.88,0.06,Large,,,
CUSTOMER_4632,residential,Midwest,45,4,145.99,3.24,36.50,0.09,Small,,,
CUSTOMER_4633,commercial,North,24,1,102.08,4.25,102.08,0.04,Small,,,
CUSTOMER_4634,commercial,Midwest,45,4,122.44,2.72,30.61,0.09,Small,,,
CUSTOMER_4635,residential,Northeast,45,4,139.38,3.10,34.85,0.09,Small,,,
CUSTOMER_4636,commercial,Northeast,24,2,81.37,3.39,40.69,0.08,Small,,,
CUSTOMER_4637,residential,South,24,3,91.6,3.82,30.53,0.13,Small,,,
CUSTOMER_4638,commercial,North,45,4,151.34,3.36,37.84,0.09,Small,,,
CUSTOMER_4639,commercial,Midwest,45,2,83.47,1.85,41.74,0.04,Small,,,
CUSTOMER_4640,commercial,North,45,1,94.4,2.10,94.40,0.02,Small,,,
CUSTOMER_4641,commercial,Midwest,45,4,120.98,2.69,30.25,0.09,Small,,,
CUSTOMER_4642,residential,Midwest,45,3,64.24,1.43,21.41,0.07,Small,,,
CUSTOMER_4643,commercial,Northeast,45,1,74.61,1.66,74.61,0.02,Small,,,
CUSTOMER_4644,residential,North,45,2,87.3,1.94,43.65,0.04,Small,,,
CUSTOMER_4645,commercial,Northeast,45,1,62.12,1.38,62.12,0.02,Small,,,
CUSTOMER_4646,commercial,Midwest,24,1,87.44,3.64,87.44,0.04,Small,,,
CUSTOMER_4647,commercial,Midwest,52,1,72.74,1.40,72.74,0.02,Large,,,
CUSTOMER_4648,residential,Midwest,45,1,93.35,2.07,93.35,0.02,Small,,,
CUSTOMER_4649,commercial,Midwest,52,3,54.39,1.05,18.13,0.06,Large,,,
CUSTOMER_4650,residential,Northeast,45,4,140.47,3.12,35.12,0.09,Small,,,
CUSTOMER_4651,residential,Northeast,24,2,85.87,3.58,42.94,0.08,Small,,,
CUSTOMER_4652,commercial,Northeast,45,3,100.82,2.24,33.61,0.07,Small,,,
CUSTOMER_4653,residential,Northeast,24,2,89.13,3.71,44.57,0.08,Small,,,
CUSTOMER_4654,commercial,Northeast,45,2,93.39,2.08,46.70,0.04,Small,,,
CUSTOMER_4655,residential,Midwest,45,2,98.95,2.20,49.48,0.04,Small,,,
CUSTOMER_4656,residential,Midwest,52,4,140.86,2.71,35.22,0.08,Large,,,
CUSTOMER_4657,commercial,South,45,2,67.4,1.50,33.70,0.04,Small,,,
CUSTOMER_4658,residential,Northeast,45,2,97.16,2.16,48.58,0.04,Small,,,
CUSTOMER_4659,residential,Midwest,24,3,90.89,3.79,30.30,0.13,Small,,,
CUSTOMER_4660,commercial,Southeast,77,2,74.29,0.96,37.15,0.03,Large,,,
CUSTOMER_4661,residential,Midwest,52,1,88.99,1.71,88.99,0.02,Large,,,
CUSTOMER_4662,residential,Northeast,45,3,97.06,2.16,32.35,0.07,Small,,,
CUSTOMER_4663,residential,Northeast,24,3,102.6,4.28,34.20,0.13,Small,,,
CUSTOMER_4664,commercial,North,45,4,156.06,3.47,39.02,0.09,Small,,,
CUSTOMER_4665,commercial,Northeast,17,2,69.21,4.07,34.61,0.12,Small,,,
CUSTOMER_4666,commercial,Midwest,45,1,74.15,1.65,74.15,0.02,Small,,,
CUSTOMER_4667,residential,North,17,1,58.12,3.42,58.12,0.06,Small,,,
CUSTOMER_4668,commercial,Northeast,45,2,65.21,1.45,32.61,0.04,Small,,,
CUSTOMER_4669,commercial,Midwest,45,2,97.81,2.17,48.91,0.04,Small,,,
CUSTOMER_4670,commercial,Midwest,24,1,71.03,2.96,71.03,0.04,Small,,,
CUSTOMER_4671,residential,Midwest,45,3,84.37,1.87,28.12,0.07,Small,,,
CUSTOMER_4672,commercial,Midwest,52,4,140.36,2.70,35.09,0.08,Large,,,
CUSTOMER_4673,commercial,Northeast,17,3,92.65,5.45,30.88,0.18,Small,,,
CUSTOMER_4674,residential,Northeast,45,4,113.88,2.53,28.47,0.09,Small,,,
CUSTOMER_4675,residential,Northeast,24,2,68.15,2.84,34.08,0.08,Small,,,
CUSTOMER_4676,commercial,Midwest,17,3,75.52,4.44,25.17,0.18,Small,,,
CUSTOMER_4677,residential,South,24,3,71.23,2.97,23.74,0.13,Small,,,
CUSTOMER_4678,commercial,North,45,1,102.97,2.29,102.97,0.02,Small,,,
CUSTOMER_4679,commercial,Midwest,45,3,95.37,2.12,31.79,0.07,Small,,,
CUSTOMER_4680,residential,Northeast,52,4,130.15,2.50,32.54,0.08,Large,,,
CUSTOMER_4681,residential,Midwest,45,1,97.65,2.17,97.65,0.02,Small,,,
CUSTOMER_4682,residential,North,17,2,70.35,4.14,35.18,0.12,Small,,,
CUSTOMER_4683,commercial,Northeast,45,2,92.85,2.06,46.43,0.04,Small,,,
CUSTOMER_4684,residential,Southeast,17,1,63.99,3.76,63.99,0.06,Small,,,
CUSTOMER_4685,commercial,Midwest,45,1,92.16,2.05,92.16,0.02,Small,,,
CUSTOMER_4686,residential,Midwest,24,2,75.94,3.16,37.97,0.08,Small,,,
CUSTOMER_4687,residential,Northeast,24,1,58.02,2.42,58.02,0.04,Small,,,
CUSTOMER_4688,residential,Northeast,45,2,66.53,1.48,33.27,0.04,Small,,,
CUSTOMER_4689,residential,Northeast,77,2,73.16,0.95,36.58,0.03,Large,,,
CUSTOMER_4690,commercial,Southeast,24,2,90.98,3.79,45.49,0.08,Small,,,
CUSTOMER_4691,residential,South,52,4,107.86,2.07,26.97,0.08,Large,,,
CUSTOMER_4692,residential,Midwest,24,2,86.37,3.60,43.19,0.08,Small,,,
CUSTOMER_4693,residential,Northeast,52,2,89.27,1.72,44.64,0.04,Large,,,
CUSTOMER_4694,residential,Southeast,45,2,86.08,1.91,43.04,0.04,Small,,,
CUSTOMER_4695,residential,Midwest,24,3,91.56,3.82,30.52,0.13,Small,,,
CUSTOMER_4696,commercial,Midwest,24,3,61.65,2.57,20.55,0.13,Small,,,
CUSTOMER_4697,residential,Northeast,17,2,82.65,4.86,41.33,0.12,Small,,,
CUSTOMER_4698,residential,Midwest,24,3,100.83,4.20,33.61,0.13,Small,,,
CUSTOMER_4699,residential,Midwest,24,1,83.86,3.49,83.86,0.04,Small,,,
CUSTOMER_4700,commercial,Southeast,45,1,83.89,1.86,83.89,0.02,Small,,,
CUSTOMER_4701,residential,Midwest,77,2,90.32,1.17,45.16,0.03,Large,,,
CUSTOMER_4702,residential,Northeast,17,3,69.61,4.09,23.20,0.18,Small,,,
CUSTOMER_4703,commercial,Midwest,45,1,88.47,1.97,88.47,0.02,Small,,,
CUSTOMER_4704,residential,Southeast,45,4,154.08,3.42,38.52,0.09,Small,,,
CUSTOMER_4705,residential,Northeast,77,1,53.06,0.69,53.06,0.01,Large,,,
CUSTOMER_4706,residential,Northeast,45,4,151.55,3.37,37.89,0.09,Small,,,
CUSTOMER_4707,commercial,North,45,1,63.73,1.42,63.73,0.02,Small,,,
CUSTOMER_4708,residential,Midwest,45,1,75.91,1.69,75.91,0.02,Small,,,
CUSTOMER_4709,commercial,Northeast,24,3,96.27,4.01,32.09,0.13,Small,,,
CUSTOMER_4710,residential,Midwest,17,1,94.81,5.58,94.81,0.06,Small,,,
CUSTOMER_4711,residential,Northeast,45,1,98.3,2.18,98.30,0.02,Small,,,
CUSTOMER_4712,residential,Southeast,17,1,100.79,5.93,100.79,0.06,Small,,,
CUSTOMER_4713,residential,Northeast,45,2,75.46,1.68,37.73,0.04,Small,,,
CUSTOMER_4714,commercial,Northeast,24,1,86.2,3.59,86.20,0.04,Small,,,
CUSTOMER_4715,residential,Midwest,45,1,72.55,1.61,72.55,0.02,Small,,,
CUSTOMER_4716,residential,Midwest,17,3,70.51,4.15,23.50,0.18,Small,,,
CUSTOMER_4717,residential,Northeast,77,1,74.66,0.97,74.66,0.01,Large,,,
CUSTOMER_4718,commercial,Northeast,52,1,90.66,1.74,90.66,0.02,Large,,,
CUSTOMER_4719,residential,Northeast,24,1,78.25,3.26,78.25,0.04,Small,,,
CUSTOMER_4720,commercial,Midwest,24,2,94.3,3.93,47.15,0.08,Small,,,
CUSTOMER_4721,residential,Midwest,45,3,90.77,2.02,30.26,0.07,Small,,,
CUSTOMER_4722,residential,Midwest,17,3,53.55,3.15,17.85,0.18,Small,,,
CUSTOMER_4723,residential,Midwest,24,2,84.86,3.54,42.43,0.08,Small,,,
CUSTOMER_4724,residential,Midwest,24,2,74.92,3.12,37.46,0.08,Small,,,
CUSTOMER_4725,residential,North,77,3,75.95,0.99,25.32,0.04,Large,,,
CUSTOMER_4726,residential,South,52,1,94.52,1.82,94.52,0.02,Large,,,
CUSTOMER_4727,commercial,Southeast,45,3,80.62,1.79,26.87,0.07,Small,,,
CUSTOMER_4728,commercial,Northeast,45,2,97.98,2.18,48.99,0.04,Small,,,
CUSTOMER_4729,commercial,Northeast,77,1,89.1,1.16,89.10,0.01,Large,,,
CUSTOMER_4730,residential,North,77,3,80.89,1.05,26.96,0.04,Large,,,
CUSTOMER_4731,residential,North,77,1,91.25,1.19,91.25,0.01,Large,,,
CUSTOMER_4732,residential,Midwest,17,1,54.47,3.20,54.47,0.06,Small,,,
CUSTOMER_4733,commercial,Midwest,24,2,53.89,2.25,26.95,0.08,Small,,,
CUSTOMER_4734,commercial,Midwest,45,4,108.43,2.41,27.11,0.09,Small,,,
CUSTOMER_4735,residential,Midwest,45,3,74.97,1.67,24.99,0.07,Small,,,
CUSTOMER_4736,residential,Midwest,17,2,64.59,3.80,32.30,0.12,Small,,,
CUSTOMER_4737,residential,Midwest,17,3,103.04,6.06,34.35,0.18,Small,,,
CUSTOMER_4738,residential,North,52,4,133.58,2.57,33.40,0.08,Large,,,
CUSTOMER_4739,residential,Northeast,52,4,140.17,2.70,35.04,0.08,Large,,,
CUSTOMER_4740,residential,Midwest,24,3,66.82,2.78,22.27,0.13,Small,,,
CUSTOMER_4741,commercial,North,52,1,69.02,1.33,69.02,0.02,Large,,,
CUSTOMER_4742,residential,North,45,1,69.73,1.55,69.73,0.02,Small,,,
CUSTOMER_4743,residential,Southeast,52,4,142.16,2.73,35.54,0.08,Large,,,
CUSTOMER_4744,commercial,Midwest,45,4,129.82,2.88,32.46,0.09,Small,,,
CUSTOMER_4745,residential,Northeast,17,1,79.08,4.65,79.08,0.06,Small,,,
CUSTOMER_4746,residential,Midwest,45,2,82.9,1.84,41.45,0.04,Small,,,
CUSTOMER_4747,residential,Midwest,45,4,146,3.24,36.50,0.09,Small,,,
CUSTOMER_4748,residential,Northeast,45,1,57.14,1.27,57.14,0.02,Small,,,
CUSTOMER_4749,residential,North,17,2,92.39,5.43,46.20,0.12,Small,,,
CUSTOMER_4750,commercial,South,77,1,81.42,1.06,81.42,0.01,Large,,,
CUSTOMER_4751,residential,Northeast,24,2,86.86,3.62,43.43,0.08,Small,,,
CUSTOMER_4752,residential,North,24,3,69.32,2.89,23.11,0.13,Small,,,
CUSTOMER_4753,commercial,Midwest,45,2,73.52,1.63,36.76,0.04,Small,,,
CUSTOMER_4754,residential,Midwest,45,4,116.53,2.59,29.13,0.09,Small,,,
CUSTOMER_4755,commercial,Northeast,45,2,102.79,2.28,51.40,0.04,Small,,,
CUSTOMER_4756,commercial,Northeast,45,2,78.02,1.73,39.01,0.04,Small,,,
CUSTOMER_4757,residential,Northeast,45,4,158.45,3.52,39.61,0.09,Small,,,
CUSTOMER_4758,commercial,South,45,3,77.65,1.73,25.88,0.07,Small,,,
CUSTOMER_4759,residential,Northeast,45,2,63.78,1.42,31.89,0.04,Small,,,
CUSTOMER_4760,commercial,Midwest,17,3,78.56,4.62,26.19,0.18,Small,,,
CUSTOMER_4761,residential,South,45,1,54.53,1.21,54.53,0.02,Small,,,
CUSTOMER_4762,commercial,North,52,1,98.96,1.90,98.96,0.02,Large,,,
CUSTOMER_4763,commercial,South,17,3,94.53,5.56,31.51,0.18,Small,,,
CUSTOMER_4764,residential,South,45,4,143.64,3.19,35.91,0.09,Small,,,
CUSTOMER_4765,residential,Southeast,77,4,137.28,1.78,34.32,0.05,Large,,,
CUSTOMER_4766,commercial,Northeast,24,2,82.27,3.43,41.14,0.08,Small,,,
CUSTOMER_4767,commercial,Midwest,45,1,103.68,2.30,103.68,0.02,Small,,,
CUSTOMER_4768,residential,Midwest,77,4,119.1,1.55,29.78,0.05,Large,,,
CUSTOMER_4769,commercial,South,24,2,92.54,3.86,46.27,0.08,Small,,,
CUSTOMER_4770,residential,Northeast,17,2,82.36,4.84,41.18,0.12,Small,,,
CUSTOMER_4771,residential,Midwest,52,3,102.61,1.97,34.20,0.06,Large,,,
CUSTOMER_4772,residential,Northeast,52,1,95.01,1.83,95.01,0.02,Large,,,
CUSTOMER_4773,residential,Northeast,45,3,103.77,2.31,34.59,0.07,Small,,,
CUSTOMER_4774,commercial,Midwest,45,3,82.71,1.84,27.57,0.07,Small,,,
CUSTOMER_4775,residential,Midwest,52,4,115.07,2.21,28.77,0.08,Large,,,
CUSTOMER_4776,commercial,Midwest,45,3,78.36,1.74,26.12,0.07,Small,,,
CUSTOMER_4777,residential,Midwest,24,3,89.02,3.71,29.67,0.13,Small,,,
CUSTOMER_4778,residential,South,17,2,92.26,5.43,46.13,0.12,Small,,,
CUSTOMER_4779,residential,Northeast,45,1,52.53,1.17,52.53,0.02,Small,,,
CUSTOMER_4780,residential,Midwest,52,1,78.43,1.51,78.43,0.02,Large,,,
CUSTOMER_4781,residential,Northeast,52,1,64.58,1.24,64.58,0.02,Large,,,
CUSTOMER_4782,residential,Northeast,77,2,97.43,1.27,48.72,0.03,Large,,,
CUSTOMER_4783,residential,Midwest,52,2,60.35,1.16,30.18,0.04,Large,,,
CUSTOMER_4784,residential,South,45,3,86.72,1.93,28.91,0.07,Small,,,
CUSTOMER_4785,residential,Midwest,45,3,66.16,1.47,22.05,0.07,Small,,,
CUSTOMER_4786,residential,Midwest,45,3,70.81,1.57,23.60,0.07,Small,,,
CUSTOMER_4787,commercial,North,45,3,100.8,2.24,33.60,0.07,Small,,,
CUSTOMER_4788,commercial,Northeast,45,1,64.85,1.44,64.85,0.02,Small,,,
CUSTOMER_4789,residential,Midwest,17,3,57.38,3.38,19.13,0.18,Small,,,
CUSTOMER_4790,residential,North,77,2,56.06,0.73,28.03,0.03,Large,,,
CUSTOMER_4791,residential,Northeast,45,2,78.41,1.74,39.21,0.04,Small,,,
CUSTOMER_4792,commercial,Midwest,24,2,85.45,3.56,42.73,0.08,Small,,,
CUSTOMER_4793,residential,North,45,4,121.8,2.71,30.45,0.09,Small,,,
CUSTOMER_4794,residential,Northeast,45,4,141.69,3.15,35.42,0.09,Small,,,
CUSTOMER_4795,residential,Midwest,24,3,55.63,2.32,18.54,0.13,Small,,,
CUSTOMER_4796,residential,Midwest,52,1,96.52,1.86,96.52,0.02,Large,,,
CUSTOMER_4797,residential,South,24,1,94.43,3.93,94.43,0.04,Small,,,
CUSTOMER_4798,commercial,Midwest,24,3,103.11,4.30,34.37,0.13,Small,,,
CUSTOMER_4799,residential,Midwest,45,3,100.59,2.24,33.53,0.07,Small,,,
CUSTOMER_4800,residential,South,45,4,123.38,2.74,30.85,0.09,Small,,,
CUSTOMER_4801,residential,Midwest,77,2,73,0.95,36.50,0.03,Large,,,
CUSTOMER_4802,residential,Northeast,52,2,90.81,1.75,45.41,0.04,Large,,,
CUSTOMER_4803,commercial,North,77,4,111.21,1.44,27.80,0.05,Large,,,
CUSTOMER_4804,residential,Midwest,17,1,68.62,4.04,68.62,0.06,Small,,,
CUSTOMER_4805,commercial,Midwest,17,2,58.59,3.45,29.30,0.12,Small,,,
CUSTOMER_4806,residential,Midwest,45,2,75.86,1.69,37.93,0.04,Small,,,
CUSTOMER_4807,residential,Midwest,24,3,80.85,3.37,26.95,0.13,Small,,,
CUSTOMER_4808,commercial,Midwest,52,1,63.34,1.22,63.34,0.02,Large,,,
CUSTOMER_4809,residential,South,45,3,53.87,1.20,17.96,0.07,Small,,,
CUSTOMER_4810,commercial,Midwest,77,1,89.44,1.16,89.44,0.01,Large,,,
CUSTOMER_4811,residential,North,24,3,53.53,2.23,17.84,0.13,Small,,,
CUSTOMER_4812,commercial,Southeast,45,1,102.48,2.28,102.48,0.02,Small,,,
CUSTOMER_4813,residential,Northeast,45,4,116.01,2.58,29.00,0.09,Small,,,
